url,path,status,sha256,product_name,source_page
https://www.apple.com/environment/pdf/products/archive/2010/iPhone_4_Product_Environmental_Report.pdf,data\pdfs\apple\view-2010-pdf_3e2cc71f.pdf,200,3e2cc71f87b115f81d5a0c57b2df60ec38206330657fa4bb58b52831a79579ec,View (2010 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2009/iPhone-3G-Environmental-Report.pdf,data\pdfs\apple\view-2009-pdf_dda2e0f2.pdf,200,dda2e0f2293bbfcb9d6992ba0d3e7312aae8e22497263f768b60b56b44314e3d,View (2009 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2009/iPhone_3GS-Environmental-Report.pdf,data\pdfs\apple\view-2009-pdf_c1e598bf.pdf,200,c1e598bf25309c7a6121cd22e7ad761511683a2fb57dec0794ab92f66769c8b0,View (2009 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_Pro_PER_May2024.pdf,data\pdfs\apple\view-pdf_dbc621c5.pdf,200,dbc621c57338dab9f7adb0407081260e7c1fe80d5c98c9ca8b45dc9246ad07a4,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_Air_PER_May2024.pdf,data\pdfs\apple\view-pdf_6ebaec89.pdf,200,6ebaec895fdab94dd440f55e3286850b6decfa09cfb3f40d09ac674279ade994,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_PER_Oct2022.pdf,data\pdfs\apple\view-pdf_2a83a1a1.pdf,200,2a83a1a14baca237530fb7b899231dad50544f0a89bf71fade818057f812de3b,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_mini_PER_Sept2021.pdf,data\pdfs\apple\view-pdf_19bfe619.pdf,200,19bfe619670514e4ce2f1045dcc28f24a04ed874ffdc1d4ef654e150bd8b91f9,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_12.9-inch_PER_Oct2022.pdf,data\pdfs\apple\view-pdf_974730ff.pdf,200,974730ff00ea9c20cfc053371d752e265982412fcc7078cd4ac2185b76675824,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_11-inch_PER_Oct2022.pdf,data\pdfs\apple\view-pdf_08787df4.pdf,200,08787df4da212554ee9bdf7331dec0384ddca380898fa092fc94ccafee250a2d,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_Air_PER_March2022.pdf,data\pdfs\apple\view-pdf_f3726875.pdf,200,f3726875ad7a92d4223a3682e47399b7e76df22d611adbbf8b9b4a8f91bddbc5,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_PER_Dec2022.pdf,data\pdfs\apple\view-pdf_d06b9fda.pdf,200,d06b9fda479818647eb9dc01f1e4ae741f3d2997bd50690e624545558349dcd1,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_12.9-inch_PER_Apr2021.pdf,data\pdfs\apple\view-pdf_6b3011ba.pdf,200,6b3011baad32daa3c26f2be77abc78c05954e6ab7c6cc7b829d21e8737f4e8cd,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_11-inch_PER_Apr2021.pdf,data\pdfs\apple\view-pdf_d497e653.pdf,200,d497e6536b4628363a22e97b87cf900bdebd1747dc9a003c83e5306c9c530f85,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadAir_PER_sept2020.pdf,data\pdfs\apple\view-pdf_c5a94144.pdf,200,c5a94144a0f469e9c5439f65217d67a3573393b602ead20d9201cd6103599401,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_PER_sept2020.pdf,data\pdfs\apple\view-pdf_b998a546.pdf,200,b998a54665ce4e0705421304b1a8bbe1ae3c5bbb2e2db6c7a7173db7327419d0,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_12.9-inch_PER_Mar2020.pdf,data\pdfs\apple\view-2020-pdf_b1125ed0.pdf,200,b1125ed0f9fd51c9b33d5001a128921f31f3a6bc5f32817bc95933ce7cdee5a9,View (2020 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_11-inch_PER_Mar2020.pdf,data\pdfs\apple\view-2020-pdf_d178b326.pdf,200,d178b326a393280f39fe3b291d22114f8e9ce54dc2fe5e411b9de233dd28f50e,View (2020 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_PER_sept2019.pdf,data\pdfs\apple\view-2019-pdf_097d0ce0.pdf,200,097d0ce0e8ebe7c1ce644d49b36ad4a54257ae6adf0af50aed21ba5425fcfcc6,View (2019 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadmini_PER_Mar2019.pdf,data\pdfs\apple\view-pdf_e20cdc68.pdf,200,e20cdc6849cfea5e014299edf658985f4c20ec5f426eafb7a3636939f70b537f,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadAir_PER_Mar2019.pdf,data\pdfs\apple\view-2019-pdf_8bacfb56.pdf,200,8bacfb56295b335ab36f11ceaa795f58c1a596f7173a9b64460f6355af582333,View (2019 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_12.9-inch_PER_June2019.pdf,data\pdfs\apple\view-2018-pdf_bb65d110.pdf,200,bb65d110308d1bb7049a4f7b663700725e06a5c41c6197b145dece8ea8e41f0a,View (2018 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_11-inch_PER_June2019.pdf,data\pdfs\apple\view-2018-pdf_7515f24f.pdf,200,7515f24fdbf7f023e0f64cc02ebf32eff4dc9af9daa9a179e771a45aeca6ddf7,View (2018 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_PER_June2019.pdf,data\pdfs\apple\view-2018-pdf_55095e83.pdf,200,55095e83c030cd580a64ef261f9bd4863eb0b2bba8726cd3536d2a947b04466e,View (2018 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_12.9-inch_PER_June2017.pdf,data\pdfs\apple\view-2017-pdf_0ea7e998.pdf,200,0ea7e998d5c38bfef6c9c822d6e5639f33ace1c82494e3968b70c0643db6c099,View (2017 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPad_PER_mar2017.pdf,data\pdfs\apple\view-2017-pdf_82295f6d.pdf,200,82295f6dd5dd3c7684664e3a13d7e94aa9e3732d8f5ff6f451bdc17eda53c400,View (2017 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadPro_10.5-inch_PER_June2017.pdf,data\pdfs\apple\view-2017-pdf_b3559f70.pdf,200,b3559f70e84bc676768cee91248e556d096dfbd01a738fa1ce5146862c133a12,View (2017 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/9.7-inch_iPadPro_PER_mar2016.pdf,data\pdfs\apple\view-2016-pdf_0acc2c59.pdf,200,0acc2c597e66075374067a6cb509f576fff6beaa81b7261871a3828e75bf33eb,View (2016 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/12.9-inch_iPad_Pro_PER_nov2015.pdf,data\pdfs\apple\view-2015-pdf_7c4a9af9.pdf,200,7c4a9af912ac69051189fbd848d6d88f759ff42d71f36d0064ba2ac8c7464411,View (2015 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadmini4_PER_sept2015.pdf,data\pdfs\apple\view-2015-pdf_8d237faa.pdf,200,8d237faa0d3305fe7644794d323e8634eafc6803ce91982f71e428c159db8739,View (2015 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2014/iPadAir2_PER_oct2014.pdf,data\pdfs\apple\view-2014-pdf_fc9a95fc.pdf,200,fc9a95fc46954f1387a051bda86f5a7bd4f639f1ece2c31835eee866ed57133b,View (2014 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2014/iPadmini3_PER_oct2014.pdf,data\pdfs\apple\view-2014-pdf_02187d9d.pdf,200,02187d9d842062d74833d09bc6b24c0f13bfb301f5698f2d6e67f787da6476c7,View (2014 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2013/iPadAir_PER_oct2013.pdf,data\pdfs\apple\view-2013-pdf_586ec46b.pdf,200,586ec46b38fe56ca6e7646ca0dd8c41345eddefdb02312a8a08fe3f252b170d2,View (2013 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadmini_wRetinaDisplay_PER_Oct2013.pdf,data\pdfs\apple\view-2013-pdf_0f52c25e.pdf,200,0f52c25e253ec3780b52ffba3a1e3b7f868ee5f4264d2cbc04ea42900e98f3ec,View (2013 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/ipad/iPadmini_PER_Oct2013.pdf,data\pdfs\apple\view-2013-pdf_3af33512.pdf,200,3af335122dcce928653a36197db996a9558bf72fbd997967524d5a3ae2f8e802,View (2013 PDF),https://www.apple.com/environment/reports/
